BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
597,76.83,180,23.17,777,80,45,10.3,56.25,"23,2%",57,Brandenburg
1692,71.24,683,28.76,2375,186,106,7.83,56.99,"28,8%",152,Niedersachsen
1246,75.74,399,24.26,1645,307,184,18.66,59.93,"24,3%",95,Sachsen
575,67.73,274,32.27,849,22,14,2.59,63.64,"32,3%",39,Schleswig-Holstein
907,71.14,368,28.86,1275,151,83,11.84,54.97,"28,9%",94,Rheinland-Pfalz
1726,83.83,333,16.17,2059,324,189,15.74,58.33,"16,2%",118,Hessen
731,74.06,256,25.94,987,52,24,5.27,46.15,"25,9%",56,Sachsen-Anhalt
2371,78.9,634,21.1,3005,405,240,13.48,59.26,"21,1%",182,Baden-Württemberg
578,80.5,140,19.5,718,84,56,11.7,66.67,"19,5%",34,Hamburg
5283,80.09,1313,19.91,6596,961,568,14.57,59.11,"19,9%",402,Nordrhein-Westfalen
385,76.69,117,23.31,502,59,17,11.75,28.81,"23,3%",24,Saarland
175,78.48,48,21.52,223,40,29,17.94,72.5,"21,5%",14,Bremen
654,70.4,275,29.6,929,91,28,9.8,30.77,"29,6%",45,Thüringen
1100,86.55,171,13.45,1271,305,200,24,65.57,"13,5%",64,Berlin
3152,78.43,867,21.57,4019,539,309,13.41,57.33,"21,6%",263,Bayern
547,76.4,169,23.6,716,22,16,3.07,72.73,"23,6%",41,Mecklenburg-Vorpommern
