BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2443,80.92,576,19.08,3019,439,251,14.54,57.18,"19,1%",182,Baden-Württemberg
1779,77.08,529,22.92,2308,191,108,8.28,56.54,"22,9%",152,Niedersachsen
191,83.04,39,16.96,230,35,21,15.22,60,17%,14,Bremen
604,78.65,164,21.35,768,85,47,11.07,55.29,"21,4%",56,Brandenburg
908,73.34,330,26.66,1238,187,115,15.11,61.5,"26,7%",94,Rheinland-Pfalz
1254,76.84,378,23.16,1632,348,209,21.32,60.06,"23,2%",95,Sachsen
417,83.07,85,16.93,502,63,22,12.55,34.92,"16,9%",24,Saarland
1120,88.4,147,11.6,1267,318,210,25.1,66.04,"11,6%",64,Berlin
5381,82.3,1157,17.7,6538,953,595,14.58,62.43,"17,7%",404,Nordrhein-Westfalen
3259,82.34,699,17.66,3958,643,394,16.25,61.28,"17,7%",266,Bayern
541,77.4,158,22.6,699,33,16,4.72,48.48,"22,6%",41,Mecklenburg-Vorpommern
565,79.69,144,20.31,709,80,53,11.28,66.25,"20,3%",34,Hamburg
747,77.01,223,22.99,970,55,27,5.67,49.09,23%,55,Sachsen-Anhalt
657,78.12,184,21.88,841,74,34,8.8,45.95,"21,9%",45,Thüringen
619,72.65,233,27.35,852,22,12,2.58,54.55,"27,4%",39,Schleswig-Holstein
1790,86.98,268,13.02,2058,351,199,17.06,56.7,13%,117,Hessen
