BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
368,84.21,69,15.79,437,68,36,15.56,52.94,"15,6%",17,Saarland
1002,88.59,129,11.41,1131,283,196,25.02,69.26,25%,53,Berlin
597,86.4,94,13.6,691,172,102,24.89,59.3,"24,9%",36,Thüringen
2101,87.11,311,12.89,2412,598,381,24.79,63.71,"24,8%",128,Baden-Württemberg
504,81.82,112,18.18,616,81,38,13.15,46.91,"13,2%",34,Mecklenburg-Vorpommern
540,80.0,135,20.0,675,108,60,16.0,55.56,16%,50,Brandenburg
2902,87.67,408,12.33,3310,700,427,21.15,61.0,"21,2%",208,Bayern
442,84.19,83,15.81,525,80,53,15.24,66.25,"15,2%",24,Hamburg
163,92.61,13,7.39,176,43,28,24.43,65.12,"24,4%",12,Bremen
823,78.01,232,21.99,1055,165,105,15.64,63.64,"15,6%",77,Rheinland-Pfalz
679,85.19,118,14.81,797,126,80,15.81,63.49,"15,8%",42,Sachsen-Anhalt
1683,86.98,252,13.02,1935,421,203,21.76,48.22,"21,8%",99,Hessen
1541,83.16,312,16.84,1853,262,172,14.14,65.65,"14,1%",121,Niedersachsen
1268,86.49,198,13.51,1466,370,221,25.24,59.73,"25,2%",79,Sachsen
4962,88.18,665,11.82,5627,1054,663,18.73,62.9,"18,7%",320,Nordrhein-Westfalen
569,77.2,168,22.8,737,45,27,6.11,60.0,"6,1%",33,Schleswig-Holstein

