BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
561,76.12,176,23.88,737,66,34,8.96,51.52,"23,9%",33,Schleswig-Holstein
611,84.86,109,15.14,720,220,128,30.56,58.18,"15,1%",37,Thüringen
1675,87.88,231,12.12,1906,519,257,27.23,49.52,"12,1%",100,Hessen
1039,89.88,117,10.12,1156,445,297,38.49,66.74,"10,1%",53,Berlin
2056,85.77,341,14.23,2397,632,370,26.37,58.54,"14,2%",129,Baden-Württemberg
597,84.56,109,15.44,706,236,128,33.43,54.24,"15,4%",49,Brandenburg
539,82.92,111,17.08,650,92,41,14.15,44.57,"17,1%",34,Mecklenburg-Vorpommern
1556,79.19,409,20.81,1965,271,134,13.79,49.45,"20,8%",123,Niedersachsen
159,86.41,25,13.59,184,31,22,16.85,70.97,"13,6%",12,Bremen
344,79.63,88,20.37,432,78,35,18.06,44.87,"20,4%",18,Saarland
2907,87.38,420,12.62,3327,905,508,27.2,56.13,"12,6%",209,Bayern
780,73.52,281,26.48,1061,223,115,21.02,51.57,"26,5%",77,Rheinland-Pfalz
1227,83.64,240,16.36,1467,559,282,38.1,50.45,"16,4%",78,Sachsen
449,84.24,84,15.76,533,115,70,21.58,60.87,"15,8%",24,Hamburg
694,83.82,134,16.18,828,201,103,24.28,51.24,"16,2%",43,Sachsen-Anhalt
4871,85.13,851,14.87,5722,1165,653,20.36,56.05,"14,9%",321,Nordrhein-Westfalen

