BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
477,78.33,132,21.67,609,3,3,0.49,100.0,"0,5%",34,Mecklenburg-Vorpommern
1205,81.81,268,18.19,1473,34,22,2.31,64.71,"2,3%",79,Sachsen
173,90.1,19,9.9,192,1,1,0.52,100.0,"0,5%",12,Bremen
533,82.13,116,17.87,649,15,12,2.31,80.0,"2,3%",36,Thüringen
917,85.54,155,14.46,1072,42,31,3.92,73.81,"3,9%",53,Berlin
553,75.14,183,24.86,736,12,8,1.63,66.67,"1,6%",32,Schleswig-Holstein
4676,84.25,874,15.75,5550,112,82,2.02,73.21,2%,318,Nordrhein-Westfalen
1388,80.05,346,19.95,1734,15,10,0.87,66.67,"0,9%",119,Niedersachsen
485,76.86,146,23.14,631,5,2,0.79,40.0,"0,8%",49,Brandenburg
391,87.08,58,12.92,449,8,6,1.78,75.0,"1,8%",17,Saarland
757,71.75,298,28.25,1055,17,9,1.61,52.94,"1,6%",77,Rheinland-Pfalz
441,84.32,82,15.68,523,20,12,3.82,60.0,"3,8%",23,Hamburg
636,84.02,121,15.98,757,6,6,0.79,100.0,"0,8%",42,Sachsen-Anhalt
1524,81.8,339,18.2,1863,77,44,4.13,57.14,"4,1%",97,Hessen
1906,81.07,445,18.93,2351,65,44,2.76,67.69,"2,8%",128,Baden-Württemberg
2690,82.95,553,17.05,3243,91,62,2.81,68.13,"2,8%",208,Bayern

