BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
508,84.67,92,15.33,600,70,37,11.67,52.86,"11,7%",33,Mecklenburg-Vorpommern
1746,89.45,206,10.55,1952,447,211,22.9,47.2,"22,9%",99,Hessen
833,77.56,241,22.44,1074,174,84,16.2,48.28,"16,2%",77,Rheinland-Pfalz
1009,89.29,121,10.71,1130,309,223,27.35,72.17,"27,4%",53,Berlin
582,77.91,165,22.09,747,51,26,6.83,50.98,"6,8%",33,Schleswig-Holstein
166,93.26,12,6.74,178,50,33,28.09,66.0,"28,1%",12,Bremen
510,89.79,58,10.21,568,114,66,20.07,57.89,"20,1%",24,Hamburg
712,87.68,100,12.32,812,135,69,16.63,51.11,"16,6%",42,Sachsen-Anhalt
1626,85.71,271,14.29,1897,297,174,15.66,58.59,"15,7%",121,Niedersachsen
2906,86.75,444,13.25,3350,772,445,23.04,57.64,23%,208,Bayern
1312,89.56,153,10.44,1465,401,238,27.37,59.35,"27,4%",78,Sachsen
365,83.33,73,16.67,438,65,28,14.84,43.08,"14,8%",17,Saarland
624,87.64,88,12.36,712,218,120,30.62,55.05,"30,6%",36,Thüringen
2100,87.87,290,12.13,2390,522,275,21.84,52.68,"21,8%",127,Baden-Württemberg
567,81.35,130,18.65,697,152,81,21.81,53.29,"21,8%",50,Brandenburg
5055,88.41,663,11.59,5718,1005,585,17.58,58.21,"17,6%",320,Nordrhein-Westfalen

