BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
567,80.88,134,19.12,701,158,79,22.54,50.0,"22,5%",49,Brandenburg
748,90.12,82,9.88,830,147,86,17.71,58.5,"17,7%",42,Sachsen-Anhalt
644,87.62,91,12.38,735,174,93,23.67,53.45,"23,7%",37,Thüringen
593,79.7,151,20.3,744,91,52,12.23,57.14,"12,2%",33,Schleswig-Holstein
489,85.49,83,14.51,572,75,45,13.11,60.0,"13,1%",24,Hamburg
2153,87.91,296,12.09,2449,349,216,14.25,61.89,"14,3%",129,Baden-Württemberg
864,79.93,217,20.07,1081,182,86,16.84,47.25,"16,8%",77,Rheinland-Pfalz
1128,75.96,357,24.04,1485,326,175,21.95,53.68,22%,78,Sachsen
2928,86.81,445,13.19,3373,621,346,18.41,55.72,"18,4%",208,Bayern
1748,89.23,211,10.77,1959,391,183,19.96,46.8,20%,100,Hessen
1683,84.4,311,15.6,1994,251,145,12.59,57.77,"12,6%",121,Niedersachsen
1001,86.0,163,14.0,1164,317,230,27.23,72.56,"27,2%",53,Berlin
398,86.15,64,13.85,462,82,38,17.75,46.34,"17,8%",17,Saarland
182,90.55,19,9.45,201,35,26,17.41,74.29,"17,4%",12,Bremen
544,83.95,104,16.05,648,84,36,12.96,42.86,13%,34,Mecklenburg-Vorpommern
5077,87.1,752,12.9,5829,787,434,13.5,55.15,"13,5%",321,Nordrhein-Westfalen

