BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
568,74.25,197,25.75,765,58,38,7.58,65.52,"7,6%",33,Schleswig-Holstein
1670,84.56,305,15.44,1975,267,136,13.52,50.94,"13,5%",102,Hessen
386,85.21,67,14.79,453,46,21,10.15,45.65,"10,2%",17,Saarland
4935,85.04,868,14.96,5803,600,347,10.34,57.83,"10,3%",323,Nordrhein-Westfalen
589,80.03,147,19.97,736,90,46,12.23,51.11,"12,2%",51,Brandenburg
814,74.82,274,25.18,1088,84,36,7.72,42.86,"7,7%",78,Rheinland-Pfalz
996,87.75,139,12.25,1135,211,154,18.59,72.99,"18,6%",54,Berlin
668,80.39,163,19.61,831,91,43,10.95,47.25,11%,43,Sachsen-Anhalt
1997,82.15,434,17.85,2431,258,137,10.61,53.1,"10,6%",130,Baden-Württemberg
484,85.21,84,14.79,568,95,48,16.73,50.53,"16,7%",24,Hamburg
1614,80.94,380,19.06,1994,203,118,10.18,58.13,"10,2%",125,Niedersachsen
610,87.9,84,12.1,694,135,67,19.45,49.63,"19,5%",36,Thüringen
477,74.76,161,25.24,638,46,28,7.21,60.87,"7,2%",34,Mecklenburg-Vorpommern
1129,75.27,371,24.73,1500,194,108,12.93,55.67,"12,9%",79,Sachsen
2852,84.43,526,15.57,3378,448,254,13.26,56.7,"13,3%",209,Bayern
181,90.95,18,9.05,199,38,23,19.1,60.53,"19,1%",12,Bremen

