BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1943,82.93,400,17.07,2343,51,26,2.18,50.98,"2,2%",128,Baden-Württemberg
429,83.14,87,16.86,516,22,12,4.26,54.55,"4,3%",23,Hamburg
131,79.88,33,20.12,164,2,1,1.22,50.0,"1,2%",11,Bremen
458,77.5,133,22.5,591,3,2,0.51,66.67,"0,5%",47,Brandenburg
1158,79.42,300,20.58,1458,16,10,1.1,62.5,"1,1%",78,Sachsen
771,76.19,241,23.81,1012,28,9,2.77,32.14,"2,8%",77,Rheinland-Pfalz
1587,86.86,240,13.14,1827,49,20,2.68,40.82,"2,7%",97,Hessen
525,79.55,135,20.45,660,9,3,1.36,33.33,"1,4%",36,Thüringen
504,83.86,97,16.14,601,6,5,1.0,83.33,1%,34,Mecklenburg-Vorpommern
555,77.41,162,22.59,717,14,8,1.95,57.14,2%,32,Schleswig-Holstein
362,80.44,88,19.56,450,14,6,3.11,42.86,"3,1%",16,Saarland
2632,83.11,535,16.89,3167,56,28,1.77,50.0,"1,8%",206,Bayern
1348,79.57,346,20.43,1694,19,14,1.12,73.68,"1,1%",119,Niedersachsen
909,85.67,152,14.33,1061,55,25,5.18,45.45,"5,2%",53,Berlin
584,80.22,144,19.78,728,6,2,0.82,33.33,"0,8%",42,Sachsen-Anhalt
4484,83.47,888,16.53,5372,161,68,3.0,42.24,3%,313,Nordrhein-Westfalen

