BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
565,76.25,176,23.75,741,74,42,9.99,56.76,10%,33,Schleswig-Holstein
2108,85.9,346,14.1,2454,521,304,21.23,58.35,"21,2%",129,Baden-Württemberg
1570,79.98,393,20.02,1963,275,147,14.01,53.45,14%,121,Niedersachsen
626,85.4,107,14.6,733,184,110,25.1,59.78,"25,1%",37,Thüringen
1173,78.57,320,21.43,1493,472,275,31.61,58.26,"31,6%",78,Sachsen
177,86.34,28,13.66,205,26,17,12.68,65.38,"12,7%",12,Bremen
584,81.56,132,18.44,716,224,98,31.28,43.75,"31,3%",49,Brandenburg
387,83.23,78,16.77,465,93,43,20.0,46.24,20%,17,Saarland
1026,86.51,160,13.49,1186,385,273,32.46,70.91,"32,5%",53,Berlin
722,86.47,113,13.53,835,194,115,23.23,59.28,"23,2%",42,Sachsen-Anhalt
1668,86.29,265,13.71,1933,442,238,22.87,53.85,"22,9%",100,Hessen
4957,85.26,857,14.74,5814,917,542,15.77,59.11,"15,8%",321,Nordrhein-Westfalen
459,83.61,90,16.39,549,96,53,17.49,55.21,"17,5%",24,Hamburg
2894,85.29,499,14.71,3393,786,459,23.17,58.4,"23,2%",208,Bayern
522,80.43,127,19.57,649,100,42,15.41,42.0,"15,4%",34,Mecklenburg-Vorpommern
842,77.53,244,22.47,1086,198,106,18.23,53.54,"18,2%",77,Rheinland-Pfalz

