BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
947,86.8,144,13.2,1091,76,66,6.97,86.84,7%,53,Berlin
387,87.36,56,12.64,443,11,9,2.48,81.82,"2,5%",17,Saarland
598,81.25,138,18.75,736,19,16,2.58,84.21,"2,6%",32,Schleswig-Holstein
656,82.31,141,17.69,797,14,8,1.76,57.14,"1,8%",42,Sachsen-Anhalt
1636,86.56,254,13.44,1890,115,66,6.08,57.39,"6,1%",97,Hessen
506,83.36,101,16.64,607,12,12,1.98,100.0,2%,34,Mecklenburg-Vorpommern
4829,86.03,784,13.97,5613,219,163,3.9,74.43,"3,9%",319,Nordrhein-Westfalen
550,82.96,113,17.04,663,32,21,4.83,65.63,"4,8%",36,Thüringen
1574,83.46,312,16.54,1886,49,36,2.6,73.47,"2,6%",120,Niedersachsen
1247,84.26,233,15.74,1480,96,71,6.49,73.96,"6,5%",79,Sachsen
156,81.68,35,18.32,191,6,4,3.14,66.67,"3,1%",12,Bremen
455,85.05,80,14.95,535,28,23,5.23,82.14,"5,2%",23,Hamburg
808,76.44,249,23.56,1057,39,24,3.69,61.54,"3,7%",77,Rheinland-Pfalz
2745,84.36,509,15.64,3254,193,122,5.93,63.21,"5,9%",208,Bayern
538,84.59,98,15.41,636,14,11,2.2,78.57,"2,2%",49,Brandenburg
2050,86.35,324,13.65,2374,137,91,5.77,66.42,"5,8%",128,Baden-Württemberg

