BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
500,86.21,80,13.79,580,88,57,15.17,64.77,"15,2%",24,Hamburg
831,76.73,252,23.27,1083,94,40,8.68,42.55,"8,7%",78,Rheinland-Pfalz
978,87.24,143,12.76,1121,181,125,16.15,69.06,"16,2%",54,Berlin
614,86.6,95,13.4,709,152,83,21.44,54.61,"21,4%",36,Thüringen
2897,86.27,461,13.73,3358,497,285,14.8,57.34,"14,8%",209,Bayern
156,87.15,23,12.85,179,35,17,19.55,48.57,"19,6%",12,Bremen
511,82.55,108,17.45,619,58,32,9.37,55.17,"9,4%",34,Mecklenburg-Vorpommern
700,84.95,124,15.05,824,76,36,9.22,47.37,"9,2%",43,Sachsen-Anhalt
4954,85.71,826,14.29,5780,589,324,10.19,55.01,"10,2%",323,Nordrhein-Westfalen
1120,75.37,366,24.63,1486,220,128,14.8,58.18,"14,8%",79,Sachsen
569,79.8,144,20.2,713,82,39,11.5,47.56,"11,5%",51,Brandenburg
2084,86.01,339,13.99,2423,265,130,10.94,49.06,"10,9%",130,Baden-Württemberg
1615,83.03,330,16.97,1945,221,115,11.36,52.04,"11,4%",125,Niedersachsen
571,76.75,173,23.25,744,44,25,5.91,56.82,"5,9%",33,Schleswig-Holstein
1702,87.15,251,12.85,1953,298,139,15.26,46.64,"15,3%",102,Hessen
383,85.3,66,14.7,449,53,20,11.8,37.74,"11,8%",17,Saarland

