BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
597,73.7,213,26.3,810,28,17,3.46,60.71,"26,3%",33,Schleswig-Holstein
514,80.82,122,19.18,636,58,21,9.12,36.21,"19,2%",34,Mecklenburg-Vorpommern
4961,85.26,858,14.74,5819,1068,637,18.35,59.64,"14,7%",322,Nordrhein-Westfalen
836,76.84,252,23.16,1088,182,115,16.73,63.19,"23,2%",78,Rheinland-Pfalz
1355,89.26,163,10.74,1518,573,305,37.75,53.23,"10,7%",78,Sachsen
385,85.37,66,14.63,451,72,27,15.96,37.5,"14,6%",19,Saarland
2175,87.31,316,12.69,2491,569,330,22.84,58.0,"12,7%",130,Baden-Württemberg
1685,88.54,218,11.46,1903,418,246,21.97,58.85,"11,5%",100,Hessen
1614,78.73,436,21.27,2050,195,100,9.51,51.28,"21,3%",123,Niedersachsen
495,86.69,76,13.31,571,102,53,17.86,51.96,"13,3%",24,Hamburg
2991,87.28,436,12.72,3427,806,485,23.52,60.17,"12,7%",209,Bayern
616,84.5,113,15.5,729,122,56,16.74,45.9,"15,5%",37,Thüringen
1033,90.69,106,9.31,1139,376,238,33.01,63.3,"9,3%",53,Berlin
581,80.81,138,19.19,719,141,69,19.61,48.94,"19,2%",49,Brandenburg
715,84.62,130,15.38,845,103,63,12.19,61.17,"15,4%",43,Sachsen-Anhalt
185,89.37,22,10.63,207,38,25,18.36,65.79,"10,6%",12,Bremen

