BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
474,83.16,96,16.84,570,94,61,16.49,64.89,"16,5%",24,Hamburg
804,74.44,276,25.56,1080,93,41,8.61,44.09,"8,6%",78,Rheinland-Pfalz
956,85.82,158,14.18,1114,194,133,17.41,68.56,"17,4%",54,Berlin
610,85.92,100,14.08,710,155,87,21.83,56.13,"21,8%",36,Thüringen
2835,84.73,511,15.27,3346,514,294,15.36,57.2,"15,4%",209,Bayern
152,87.36,22,12.64,174,39,21,22.41,53.85,"22,4%",12,Bremen
496,79.87,125,20.13,621,57,30,9.18,52.63,"9,2%",34,Mecklenburg-Vorpommern
4853,84.17,913,15.83,5766,620,339,10.75,54.68,"10,8%",323,Nordrhein-Westfalen
702,85.71,117,14.29,819,81,36,9.89,44.44,"9,9%",43,Sachsen-Anhalt
1094,73.47,395,26.53,1489,228,132,15.31,57.89,"15,3%",79,Sachsen
555,77.84,158,22.16,713,84,45,11.78,53.57,"11,8%",51,Brandenburg
2036,84.03,387,15.97,2423,262,134,10.81,51.15,"10,8%",130,Baden-Württemberg
1569,80.75,374,19.25,1943,229,117,11.79,51.09,"11,8%",125,Niedersachsen
561,75.71,180,24.29,741,43,22,5.8,51.16,"5,8%",33,Schleswig-Holstein
1670,85.82,276,14.18,1946,304,144,15.62,47.37,"15,6%",102,Hessen
375,83.15,76,16.85,451,54,20,11.97,37.04,12%,17,Saarland

