BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
391,86.31,62,13.69,453,81,34,17.88,41.98,"13,7%",18,Saarland
565,75.13,187,24.87,752,60,35,7.98,58.33,"24,9%",33,Schleswig-Holstein
1727,89.02,213,10.98,1940,508,265,26.19,52.17,11%,101,Hessen
1055,89.71,121,10.29,1176,450,306,38.27,68.0,"10,3%",53,Berlin
1222,82.23,264,17.77,1486,524,279,35.26,53.24,"17,8%",78,Sachsen
835,77.31,245,22.69,1080,208,99,19.26,47.6,"22,7%",77,Rheinland-Pfalz
723,86.59,112,13.41,835,210,119,25.15,56.67,"13,4%",43,Sachsen-Anhalt
539,81.54,122,18.46,661,90,40,13.62,44.44,"18,5%",34,Mecklenburg-Vorpommern
2963,88.03,403,11.97,3366,896,515,26.62,57.48,12%,209,Bayern
166,82.59,35,17.41,201,27,15,13.43,55.56,"17,4%",12,Bremen
4989,86.12,804,13.88,5793,1083,612,18.69,56.51,"13,9%",320,Nordrhein-Westfalen
640,87.31,93,12.69,733,235,119,32.06,50.64,"12,7%",49,Brandenburg
2122,86.9,320,13.1,2442,602,354,24.65,58.8,"13,1%",129,Baden-Württemberg
620,86.23,99,13.77,719,204,118,28.37,57.84,"13,8%",37,Thüringen
476,84.85,85,15.15,561,109,68,19.43,62.39,"15,2%",24,Hamburg
1639,82.69,343,17.31,1982,267,141,13.47,52.81,"17,3%",123,Niedersachsen

