BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1581,83.34,316,16.66,1897,63,36,3.32,57.14,"3,3%",120,Niedersachsen
945,86.14,152,13.86,1097,92,75,8.39,81.52,"8,4%",53,Berlin
379,87.33,55,12.67,434,21,13,4.84,61.9,"4,8%",17,Saarland
581,79.7,148,20.3,729,19,15,2.61,78.95,"2,6%",32,Schleswig-Holstein
533,83.94,102,16.06,635,22,17,3.46,77.27,"3,5%",49,Brandenburg
2046,86.37,323,13.63,2369,191,120,8.06,62.83,"8,1%",128,Baden-Württemberg
547,83.38,109,16.62,656,49,33,7.47,67.35,"7,5%",36,Thüringen
706,86.52,110,13.48,816,24,13,2.94,54.17,"2,9%",42,Sachsen-Anhalt
456,85.71,76,14.29,532,31,26,5.83,83.87,"5,8%",23,Hamburg
1615,85.95,264,14.05,1879,152,82,8.09,53.95,"8,1%",97,Hessen
820,77.29,241,22.71,1061,54,31,5.09,57.41,"5,1%",77,Rheinland-Pfalz
171,91.44,16,8.56,187,8,6,4.28,75.0,"4,3%",12,Bremen
517,86.02,84,13.98,601,16,13,2.66,81.25,"2,7%",33,Mecklenburg-Vorpommern
2782,85.21,483,14.79,3265,249,156,7.63,62.65,"7,6%",208,Bayern
1229,84.12,232,15.88,1461,126,90,8.62,71.43,"8,6%",79,Sachsen
4792,85.37,821,14.63,5613,293,222,5.22,75.77,"5,2%",320,Nordrhein-Westfalen

