BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2685,82.77,559,17.23,3244,120,78,3.7,65.0,"3,7%",208,Bayern
1967,83.81,380,16.19,2347,87,59,3.71,67.82,"3,7%",128,Baden-Württemberg
4719,85.18,821,14.82,5540,143,107,2.58,74.83,"2,6%",319,Nordrhein-Westfalen
1550,82.53,328,17.47,1878,89,56,4.74,62.92,"4,7%",97,Hessen
507,83.11,103,16.89,610,7,6,1.15,85.71,"1,2%",48,Brandenburg
171,87.69,24,12.31,195,2,2,1.03,100.0,1%,12,Bremen
531,81.07,124,18.93,655,18,13,2.75,72.22,"2,8%",36,Thüringen
676,84.92,120,15.08,796,10,9,1.26,90.0,"1,3%",42,Sachsen-Anhalt
495,82.36,106,17.64,601,8,6,1.33,75.0,"1,3%",33,Mecklenburg-Vorpommern
1191,81.24,275,18.76,1466,49,37,3.34,75.51,"3,3%",79,Sachsen
1540,81.27,355,18.73,1895,31,20,1.64,64.52,"1,6%",120,Niedersachsen
763,71.38,306,28.62,1069,15,11,1.4,73.33,"1,4%",77,Rheinland-Pfalz
571,77.69,164,22.31,735,17,13,2.31,76.47,"2,3%",32,Schleswig-Holstein
924,84.77,166,15.23,1090,53,37,4.86,69.81,"4,9%",53,Berlin
376,84.68,68,15.32,444,11,7,2.48,63.64,"2,5%",17,Saarland
421,81.43,96,18.57,517,22,18,4.26,81.82,"4,3%",23,Hamburg

