BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
38,88.37,5,11.63,43,11,5,25.58,45.45,04012,"Bremerhaven, Stadt",,3
67,87.01,10,12.99,77,17,11,22.08,64.71,05382,Rhein-Sieg-Kreis,,5
36,97.3,1,2.7,37,4,1,10.81,25.0,01056,Pinneberg,,2
61,92.42,5,7.58,66,13,6,19.7,46.15,05316,"Leverkusen, Stadt",,3
48,84.21,9,15.79,57,16,8,28.07,50.0,12068,Ostprignitz-Ruppin,,3
11,68.75,5,31.25,16,2,1,12.5,50.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,6,5,20.0,83.33,07141,Rhein-Lahn-Kreis,,5
74,96.1,3,3.9,77,13,12,16.88,92.31,08416,Tübingen,,3
228,89.06,28,10.94,256,79,30,30.86,37.97,06412,"Frankfurt am Main, Stadt",,14
11,61.11,7,38.89,18,3,0,16.67,0.0,08336,Lörrach,,1
148,77.89,42,22.11,190,26,17,13.68,65.38,08311,"Freiburg im Breisgau, Stadtkreis",,4
92,96.84,3,3.16,95,28,19,29.47,67.86,16053,"Jena, Stadt",,1
15,100.0,0,0.0,15,5,2,33.33,40.0,16064,Unstrut-Hainich-Kreis,,3
20,68.97,9,31.03,29,6,4,20.69,66.67,03102,"Salzgitter, Stadt",,2
78,82.98,16,17.02,94,13,9,13.83,69.23,13003,Rostock,,2
62,88.57,8,11.43,70,17,13,24.29,76.47,05122,"Solingen, Klingenstadt",,3
26,81.25,6,18.75,32,9,2,28.13,22.22,06636,Werra-Meißner-Kreis,,3
12,60.0,8,40.0,20,2,0,10.0,0.0,12071,Spree-Neiße,,3
49,80.33,12,19.67,61,5,4,8.2,80.0,08435,Bodenseekreis,,3
11,68.75,5,31.25,16,4,2,25.0,50.0,06439,Rheingau-Taunus-Kreis,,2
25,86.21,4,13.79,29,2,0,6.9,0.0,08315,Breisgau-Hochschwarzwald,,3
1025,90.63,106,9.37,1131,307,207,27.14,67.43,11000,"Berlin, Stadt",,53
148,88.1,20,11.9,168,27,11,16.07,40.74,05911,"Bochum, Stadt",,6
21,80.77,5,19.23,26,6,5,23.08,83.33,15086,Jerichower Land,,2
16,88.89,2,11.11,18,6,2,33.33,33.33,09777,Ostallgäu,,3
11,78.57,3,21.43,14,3,2,21.43,66.67,07332,Bad Dürkheim,,2
16,84.21,3,15.79,19,2,0,10.53,0.0,09177,Erding,,1
26,76.47,8,23.53,34,4,2,11.76,50.0,06633,"Kassel, Landkreis",,4
53,77.94,15,22.06,68,12,7,17.65,58.33,03454,Emsland,,6
11,78.57,3,21.43,14,4,0,28.57,0.0,09185,Neuburg-Schrobenhausen,,2
21,87.5,3,12.5,24,1,0,4.17,0.0,01059,Schleswig-Flensburg,,1
13,92.86,1,7.14,14,4,1,28.57,25.0,08425,Alb-Donau-Kreis,,2
16,100.0,0,0.0,16,9,5,56.25,55.56,09762,Kaufbeuren,,1
63,94.03,4,5.97,67,11,9,16.42,81.82,12069,Potsdam-Mittelmark,,3
