"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.47,19.53,SCHLESWIG_HOLSTEIN,49,2.75,2021-11-05T18:05:12Z,21,14,66.67,614,149,4.806451612903226,763,465,38,31
86.67,13.33,HAMBURG,25,8.29,2021-11-05T18:05:12Z,51,31,60.78,533,82,3.4166666666666665,615,323,34,24
85.76,14.24,NIEDERSACHSEN,102,7.29,2021-11-05T18:05:12Z,151,85,56.29,1777,295,2.5,2072,1073,153,118
91.22,8.78,BREMEN,8,9.27,2021-11-05T18:05:12Z,19,14,73.68,187,18,1.6363636363636365,205,135,13,11
88.5,11.5,NORDRHEIN_WESTFALEN,285,6.76,2021-11-05T18:05:12Z,404,216,53.47,5287,687,2.297658862876254,5974,2443,395,299
91.15,8.85,HESSEN,39,9.66,2021-11-05T18:05:12Z,191,80,41.88,1802,175,1.8617021276595744,1977,757,114,94
85.55,14.45,RHEINLAND_PFALZ,65,7.58,2021-11-05T18:05:12Z,86,38,44.19,971,164,2.1866666666666665,1135,422,94,75
85.58,14.42,BADEN_WUERTTEMBERG,157,12.04,2021-11-05T18:05:12Z,324,165,50.93,2303,388,3.0793650793650795,2691,1282,183,126
87.88,12.12,BAYERN,166,15.22,2021-11-05T18:05:12Z,540,287,53.15,3117,430,2.1608040201005023,3547,985,266,199
86.36,13.64,SAARLAND,18,5.19,2021-11-05T18:05:12Z,24,11,45.83,399,63,3.9375,462,287,23,16
92.55,7.45,BERLIN,27,11.01,2021-11-05T18:05:12Z,127,80,62.99,1068,86,2.097560975609756,1154,400,64,41
84.28,15.72,BRANDENBURG,37,8.63,2021-11-05T18:05:12Z,56,20,35.71,547,102,2.125,649,361,54,48
85.29,14.71,MECKLENBURG_VORPOMMERN,34,3.0,2021-11-05T18:05:12Z,20,12,60.0,568,98,3.0625,666,225,40,32
87.35,12.65,SACHSEN,54,17.1,2021-11-05T18:05:12Z,250,131,52.4,1277,185,2.6056338028169015,1462,715,95,71
86.43,13.57,SACHSEN_ANHALT,40,7.1,2021-11-05T18:05:12Z,57,33,57.89,694,109,2.725,803,348,54,40
84.59,15.41,THUERINGEN,40,15.41,2021-11-05T18:05:12Z,108,48,44.44,593,108,3.0,701,338,44,36
