"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.37,19.63,SCHLESWIG_HOLSTEIN,58,1.18,2021-08-07T16:19:13Z,9,7,77.78,614,150,4.6875,764,480,39,32
77.83,22.17,HAMBURG,42,3.46,2021-08-07T16:19:13Z,22,10,45.45,495,141,6.130434782608695,636,323,33,23
79.71,20.29,NIEDERSACHSEN,160,0.95,2021-08-07T16:19:13Z,18,12,66.67,1516,386,3.3275862068965516,1902,1033,149,116
84.77,15.23,BREMEN,11,1.02,2021-08-07T16:19:13Z,2,0,0.0,167,30,2.727272727272727,197,134,13,11
82.93,17.07,NORDRHEIN_WESTFALEN,491,2.02,2021-08-07T16:19:13Z,121,56,46.28,4979,1025,3.4166666666666665,6004,2464,398,300
83.73,16.27,HESSEN,84,2.27,2021-08-07T16:19:13Z,45,18,40.0,1657,322,3.425531914893617,1979,757,114,94
74.32,25.68,RHEINLAND_PFALZ,129,1.85,2021-08-07T16:19:13Z,21,11,52.38,842,291,3.88,1133,420,94,75
82.58,17.42,BADEN_WUERTTEMBERG,262,1.81,2021-08-07T16:19:13Z,50,24,48.0,2280,481,3.879032258064516,2761,1365,181,124
82.98,17.02,BAYERN,354,1.48,2021-08-07T16:19:13Z,54,24,44.44,3018,619,3.0796019900497513,3637,1084,268,201
85.83,14.17,SAARLAND,39,2.23,2021-08-07T16:19:13Z,11,6,54.55,424,70,4.117647058823529,494,254,24,17
85.86,14.14,BERLIN,57,3.0,2021-08-07T16:19:13Z,35,16,45.71,1002,165,4.024390243902439,1167,421,64,41
81.6,18.4,BRANDENBURG,38,0.61,2021-08-07T16:19:13Z,4,2,50.0,532,120,2.5,652,379,54,48
82.65,17.35,MECKLENBURG_VORPOMMERN,35,0.29,2021-08-07T16:19:13Z,2,1,50.0,562,118,3.6875,680,231,42,32
81.58,18.42,SACHSEN,126,0.88,2021-08-07T16:19:13Z,14,10,71.43,1298,293,4.185714285714286,1591,630,94,70
82.11,17.89,SACHSEN_ANHALT,52,0.25,2021-08-07T16:19:13Z,2,0,0.0,661,144,3.5121951219512195,805,375,55,41
81.78,18.22,THUERINGEN,60,1.11,2021-08-07T16:19:13Z,8,8,100.0,588,131,3.638888888888889,719,339,44,36
