"bettenBelegtToBettenGesamtPercent","bettenFreiToBettenGesamtPercent",bundesland,covidKapazitaetFrei,"covidToIntensivBettenPercent",creationTimestamp,faelleCovidAktuell,"faelleCovidAktuellBeatmet","faelleCovidAktuellBeatmetToCovidAktuellPercent",intensivBettenBelegt,intensivBettenFrei,"intensivBettenFreiProStandort",intensivBettenGesamt,intensivBettenNotfall7d,meldebereichAnz,standortAnzahl
80.52,19.48,SCHLESWIG_HOLSTEIN,60,1.04,2021-08-06T16:19:12Z,8,6,75.0,620,150,4.6875,770,474,39,32
82.29,17.71,HAMBURG,43,2.98,2021-08-06T16:19:12Z,19,12,63.16,525,113,4.913043478260869,638,323,33,23
79.13,20.87,NIEDERSACHSEN,172,0.98,2021-08-06T16:19:12Z,19,12,63.16,1528,403,3.4741379310344827,1931,1023,149,116
83.8,16.2,BREMEN,11,0.93,2021-08-06T16:19:12Z,2,0,0.0,181,35,3.1818181818181817,216,133,13,11
82.74,17.26,NORDRHEIN_WESTFALEN,488,1.9,2021-08-06T16:19:12Z,115,57,49.57,5001,1043,3.488294314381271,6044,2461,397,299
86.26,13.74,HESSEN,72,2.37,2021-08-06T16:19:12Z,47,21,44.68,1714,273,2.904255319148936,1987,758,114,94
76.71,23.29,RHEINLAND_PFALZ,126,1.49,2021-08-06T16:19:12Z,17,9,52.94,873,265,3.533333333333333,1138,424,94,75
83.56,16.44,BADEN_WUERTTEMBERG,247,1.55,2021-08-06T16:19:12Z,43,24,55.81,2322,457,3.685483870967742,2779,1363,181,124
83.98,16.02,BAYERN,348,1.34,2021-08-06T16:19:12Z,49,22,44.9,3078,587,2.905940594059406,3665,1068,269,202
88.91,11.09,SAARLAND,35,2.02,2021-08-06T16:19:12Z,10,5,50.0,441,55,3.235294117647059,496,255,24,17
84.97,15.03,BERLIN,60,3.07,2021-08-06T16:19:12Z,36,16,44.44,995,176,4.2926829268292686,1171,415,64,41
83.16,16.84,BRANDENBURG,36,0.61,2021-08-06T16:19:12Z,4,2,50.0,548,111,2.3125,659,377,54,48
81.41,18.59,MECKLENBURG_VORPOMMERN,35,0.29,2021-08-06T16:19:12Z,2,1,50.0,556,127,3.96875,683,233,42,32
82.87,17.13,SACHSEN,130,0.88,2021-08-06T16:19:12Z,14,10,71.43,1321,273,3.9,1594,630,94,70
81.92,18.08,SACHSEN_ANHALT,56,0.12,2021-08-06T16:19:12Z,1,0,0.0,666,147,3.5853658536585367,813,374,55,41
81.83,18.17,THUERINGEN,56,1.25,2021-08-06T16:19:12Z,9,9,100.0,590,131,3.638888888888889,721,339,44,36
