Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Friedrichstadt<br _ngcontent-ioi-c11=""""> Friedrichstraße 41<br _ngcontent-ioi-c11=""""> 01067 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 09:25 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Diakonissenkrankenhaus Dresden<br _ngcontent-ioi-c11=""""> Holzhofgasse 29<br _ngcontent-ioi-c11=""""> 01099 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" aria-describedby=""cdk-describedby-message-8"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 11:14 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Neustadt/Trachau<br _ngcontent-ioi-c11=""""> Industriestraße 40<br _ngcontent-ioi-c11=""""> 01129 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 07:16 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Herzzentrum Dresden<br _ngcontent-ioi-c11=""""> Fetscherstraße 76<br _ngcontent-ioi-c11=""""> 01307 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>",18.04.2020 08:59 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Krankenhaus St. Joseph-Stift Dresden GmbH, Krankenhaus St. Joseph-Stift Dresden<br _ngcontent-ioi-c11=""""> Wintergartenstraße 15/17<br _ngcontent-ioi-c11=""""> 01307 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 08:40 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden<br _ngcontent-ioi-c11=""""> Fetscherstr. 74<br _ngcontent-ioi-c11=""""> 01307 Dresden<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>",17.04.2020 17:03 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> ELBLANDKLINIKUM Radebeul<br _ngcontent-ioi-c11=""""> Heinrich-Zille-Straße 13<br _ngcontent-ioi-c11=""""> 01445 Radebeul<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 07:23 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-ioi-c4="""" _nghost-ioi-c11=""""><address _ngcontent-ioi-c11=""""> ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg<br _ngcontent-ioi-c11=""""> Pulsnitzer Straße 60<br _ngcontent-ioi-c11=""""> 01454 Radeberg, Sachsen<br _ngcontent-ioi-c11=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----><span _ngcontent-ioi-c13="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" aria-describedby=""cdk-describedby-message-7"" cdk-describedby-host="""" style=""touch-action: none; user-select: none; -webkit-user-drag: none; -webkit-tap-highlight-color: rgba(0, 0, 0, 0);""></span><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ioi-c4="""" _nghost-ioi-c13=""""><!----></app-ampel-verfuegbarkeit>",18.04.2020 07:52 Uhr,Kontakte anzeigen
