Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Friedrichstadt<br _ngcontent-tcq-c163=""""></span><!----> Friedrichstraße 41<br _ngcontent-tcq-c163=""""> 01067 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 07:25 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Diakonissenkrankenhaus Dresden<br _ngcontent-tcq-c163=""""></span><!----> Holzhofgasse 29<br _ngcontent-tcq-c163=""""> 01099 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 07:39 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Neustadt/Trachau<br _ngcontent-tcq-c163=""""></span><!----> Industriestraße 40<br _ngcontent-tcq-c163=""""> 01129 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 11:11 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Herzzentrum Dresden<br _ngcontent-tcq-c163=""""></span><!----> Fetscherstraße 76<br _ngcontent-tcq-c163=""""> 01307 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",02.07.2020 09:26 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Krankenhaus St. Joseph-Stift Dresden GmbH, Krankenhaus St. Joseph-Stift Dresden<br _ngcontent-tcq-c163=""""></span><!----> Wintergartenstraße 15/17<br _ngcontent-tcq-c163=""""> 01307 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 08:44 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden<br _ngcontent-tcq-c163=""""></span><!----> Fetscherstr. 74<br _ngcontent-tcq-c163=""""> 01307 Dresden<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",03.07.2020 08:12 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">ELBLANDKLINIKUM Radebeul<br _ngcontent-tcq-c163=""""></span><!----> Heinrich-Zille-Straße 13<br _ngcontent-tcq-c163=""""> 01445 Radebeul<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 07:50 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-tcq-c165="""" _nghost-tcq-c163=""""><address _ngcontent-tcq-c163=""""><span _ngcontent-tcq-c163="""" class=""ng-star-inserted"">ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg<br _ngcontent-tcq-c163=""""></span><!----> Pulsnitzer Straße 60<br _ngcontent-tcq-c163=""""> 01454 Radeberg, Sachsen<br _ngcontent-tcq-c163=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><span _ngcontent-tcq-c153="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-tcq-c165="""" _nghost-tcq-c153=""""><!----></app-ampel-verfuegbarkeit>",03.07.2020 05:49 Uhr,Kontakte anzeigen
