Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Friedrichstadt<br _ngcontent-imj-c10=""""> Friedrichstraße 41<br _ngcontent-imj-c10=""""> 01067 Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",4,03.04.2020 18:19 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Neustadt/Trachau<br _ngcontent-imj-c10=""""> Industriestraße 40<br _ngcontent-imj-c10=""""> 01129 Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>",0,26.03.2020 14:06 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Herzzentrum Dresden<br _ngcontent-imj-c10=""""> Fetscherstraße 76<br _ngcontent-imj-c10=""""> 01307 Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",0,31.03.2020 10:58 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden<br _ngcontent-imj-c10=""""> Fetscherstr. 74<br _ngcontent-imj-c10=""""> 01307 Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",7,05.04.2020 13:12 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg<br _ngcontent-imj-c10=""""> Pulsnitzer Straße 60<br _ngcontent-imj-c10=""""> 01454 Radeberg, Sachsen<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",1,02.04.2020 09:21 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Sächsisches Krankenhaus Arnsdorf, Arnsdorf<br _ngcontent-imj-c10=""""> Hufelandstraße 15<br _ngcontent-imj-c10=""""> 01477 Arnsdorf bei Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>",0,26.03.2020 14:14 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> ELBLAND Reha- und Präventionsklinik Großenhain<br _ngcontent-imj-c10=""""> Am Bobersberg 4<br _ngcontent-imj-c10=""""> 01558 Großenhain, Sachsen<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----></app-ampel-verfuegbarkeit>",0,05.04.2020 12:04 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-imj-c4="""" _nghost-imj-c10=""""><address _ngcontent-imj-c10=""""> Fachkrankenhaus Coswig, Hauptstandort<br _ngcontent-imj-c10=""""> Neucoswiger Straße 21<br _ngcontent-imj-c10=""""> 01640 Coswig bei Dresden<br _ngcontent-imj-c10=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-imj-c4="""" _nghost-imj-c12=""""><!----><span _ngcontent-imj-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",3,05.04.2020 10:47 Uhr
