"Datum";"Jahr";"Monat";"Tag";"Laborbestätigte Fälle (Meldedatum)";"Laborbestätigte Fälle (kumuliert)";"Laborbestätigte Fälle (übermittelt)";"Einweisung Krankenhaus";"Einweisung Krankenhaus (kumuliert)";"Sterbefälle";"Sterbefälle (kumuliert)";"Genesene (geschätzt)";"Genesene (geschätzt, kumuliert)"
"2020-05-12";"2020";"05";"12";1;595;593;0;69;0;10;0;539
"2020-05-13";"2020";"05";"13";3;598;594;1;70;0;10;8;547
"2020-05-14";"2020";"05";"14";6;604;595;2;72;0;10;3;550
"2020-05-15";"2020";"05";"15";3;607;602;1;73;1;11;2;552
"2020-05-16";"2020";"05";"16";0;607;604;0;73;0;11;1;553
"2020-05-17";"2020";"05";"17";0;607;604;0;73;0;11;1;554
"2020-05-18";"2020";"05";"18";4;611;605;1;74;0;11;1;555
"2020-05-19";"2020";"05";"19";4;615;608;0;74;0;11;8;563
"2020-05-20";"2020";"05";"20";1;616;612;0;74;0;11;4;567
"2020-05-21";"2020";"05";"21";4;620;613;1;75;0;11;3;570
"2020-05-22";"2020";"05";"22";0;620;617;0;75;0;11;4;574
"2020-05-23";"2020";"05";"23";0;620;617;0;75;0;11;3;577
"2020-05-24";"2020";"05";"24";0;620;617;0;75;0;11;0;577
"2020-05-25";"2020";"05";"25";0;620;617;0;75;0;11;1;578
"2020-05-26";"2020";"05";"26";2;622;618;0;75;0;11;1;579
"2020-05-27";"2020";"05";"27";1;623;619;0;75;0;11;2;581
"2020-05-28";"2020";"05";"28";2;625;620;0;75;0;11;5;586
"2020-05-29";"2020";"05";"29";0;625;621;0;75;0;11;3;589
"2020-05-30";"2020";"05";"30";0;625;622;0;75;0;11;0;589
"2020-05-31";"2020";"05";"31";0;625;622;0;75;0;11;0;589
"2020-06-01";"2020";"06";"01 ";0;625;622;0;75;0;11;3;592
"2020-06-02";"2020";"06";"02 ";0;625;622;0;75;0;11;4;596
"2020-06-03";"2020";"06";"03 ";0;625;622;0;75;0;11;0;596
"2020-06-04";"2020";"06";"04";0;625;622;0;75;0;11;7;603
"2020-06-05";"2020";"06";"05";0;625;622;0;75;0;11;0;603
"2020-06-06";"2020";"06";"06";2;627;623;0;75;0;11;0;603
"2020-06-07";"2020";"06";"07";0;627;623;0;75;0;11;0;603
"2020-06-08";"2020";"06";"08";0;627;623;0;75;0;11;1;604
"2020-06-09";"2020";"06";"09";0;627;623;0;75;0;11;2;606
"2020-06-10";"2020";"06";"10";0;627;623;0;75;0;11;1;607
"2020-06-11";"2020";"06";"11";0;627;623;0;75;0;11;2;609
"2020-06-12";"2020";"06";"12";1;628;624;0;75;0;11;2;611
"2020-06-13";"2020";"06";"13";0;628;624;0;75;0;11;1;612
"2020-06-14";"2020";"06";"14";0;628;624;0;75;0;11;0;612
"2020-06-15";"2020";"06";"15";0;628;624;0;75;0;11;0;612
"2020-06-16";"2020";"06";"16";0;628;624;0;75;0;11;0;612
"2020-06-17";"2020";"06";"17";0;628;624;0;75;0;11;1;613
"2020-06-18";"2020";"06";"18";0;628;624;0;75;0;11;0;613
"2020-06-19";"2020";"06";"19";0;628;624;0;75;0;11;0;613
"2020-06-20";"2020";"06";"20";0;628;624;0;75;0;11;1;614
"2020-06-21";"2020";"06";"21";0;628;624;0;75;0;11;0;614
"2020-06-22";"2020";"06";"22";0;628;624;0;75;0;11;0;614
"2020-06-23";"2020";"06";"23";2;630;626;2;77;0;11;0;614
"2020-06-24";"2020";"06";"24";0;630;626;0;77;0;11;0;614
"2020-06-25";"2020";"06";"25";0;630;626;0;77;0;11;0;614
"2020-06-26";"2020";"06";"26";0;630;626;0;77;0;11;1;615
"2020-06-27";"2020";"06";"27";0;630;626;0;77;0;11;0;615
"2020-06-28";"2020";"06";"28";0;630;626;0;77;0;11;0;615
"2020-06-29";"2020";"06";"29";0;630;626;0;77;0;11;0;615
"2020-06-30";"2020";"06";"30";0;630;626;0;77;0;11;0;615
"2020-07-01";"2020";"07";"01 ";0;630;626;0;77;0;11;0;615
"2020-07-02";"2020";"07";"02 ";0;630;626;0;77;0;11;0;615
"2020-07-03";"2020";"07";"03 ";0;630;626;0;77;0;11;0;615
"2020-07-04";"2020";"07";"04";0;630;626;0;77;0;11;0;615
"2020-07-05";"2020";"07";"05";0;630;626;0;77;0;11;0;615
"2020-07-06";"2020";"07";"06";0;630;626;0;77;0;11;0;615
"2020-07-07";"2020";"07";"07";0;630;626;0;77;0;11;0;615
"2020-07-08";"2020";"07";"08";1;631;626;0;77;0;11;0;615
"2020-07-09";"2020";"07";"09";0;631;627;0;77;0;11;0;615
"2020-07-10";"2020";"07";"10";0;631;627;0;77;0;11;0;615
"2020-07-11";"2020";"07";"11";0;631;627;0;77;0;11;0;615
"2020-07-12";"2020";"07";"12";0;631;627;0;77;0;11;0;615
"2020-07-13";"2020";"07";"13";1;632;627;0;77;0;11;0;615
"2020-07-14";"2020";"07";"14";0;632;628;0;77;0;11;0;615
"2020-07-15";"2020";"07";"15";0;632;628;0;77;0;11;0;615
"2020-07-16";"2020";"07";"16";1;633;629;1;78;0;11;0;615
"2020-07-17";"2020";"07";"17";1;634;629;0;78;0;11;0;615
"2020-07-18";"2020";"07";"18";0;634;629;0;78;0;11;0;615
"2020-07-19";"2020";"07";"19";1;635;631;0;78;0;11;0;615
"2020-07-20";"2020";"07";"20";1;636;631;0;78;0;11;0;615
"2020-07-21";"2020";"07";"21";3;639;632;0;78;0;11;0;615
"2020-07-22";"2020";"07";"22";1;640;633;0;78;0;11;1;616
"2020-07-23";"2020";"07";"23";0;640;633;0;78;0;11;2;618
"2020-07-24";"2020";"07";"24";0;640;633;0;78;0;11;0;618
"2020-07-25";"2020";"07";"25";0;640;633;0;78;0;11;0;618
"2020-07-26";"2020";"07";"26";0;640;633;0;78;0;11;0;618
"2020-07-27";"2020";"07";"27";1;641;633;0;78;0;11;0;618
"2020-07-28";"2020";"07";"28";1;642;634;0;78;0;11;0;618
"2020-07-29";"2020";"07";"29";0;642;634;0;78;0;11;0;618
"2020-07-30";"2020";"07";"30";0;642;635;0;78;0;11;0;618
"2020-07-31";"2020";"07";"31";1;643;635;0;78;0;11;2;620
"2020-08-01";"2020";"08";"01 ";0;643;635;0;78;0;11;0;620
"2020-08-02";"2020";"08";"02 ";0;643;636;0;78;0;11;1;621
"2020-08-03";"2020";"08";"03 ";0;643;636;0;78;0;11;0;621
"2020-08-04";"2020";"08";"04";2;645;637;0;78;0;11;2;623
"2020-08-05";"2020";"08";"05";0;645;638;0;78;0;11;0;623
"2020-08-06";"2020";"08";"06";1;646;639;0;78;0;11;0;623
"2020-08-07";"2020";"08";"07";1;647;641;0;78;0;11;1;624
"2020-08-08";"2020";"08";"08";0;647;641;0;78;0;11;0;624
"2020-08-09";"2020";"08";"09";0;647;641;0;78;0;11;0;624
"2020-08-10";"2020";"08";"10";0;647;641;0;78;0;11;1;625
"2020-08-11";"2020";"08";"11";4;651;643;0;78;0;11;1;626
"2020-08-12";"2020";"08";"12";7;658;648;0;78;0;11;0;626
"2020-08-13";"2020";"08";"13";0;658;649;0;78;0;11;0;626
"2020-08-14";"2020";"08";"14";1;659;649;0;78;0;11;1;627
"2020-08-15";"2020";"08";"15";0;659;653;0;78;0;11;0;627
"2020-08-16";"2020";"08";"16";1;660;653;0;78;0;11;0;627
"2020-08-17";"2020";"08";"17";1;661;654;0;78;0;11;0;627
"2020-08-18";"2020";"08";"18";0;661;655;0;78;0;11;2;629
"2020-08-19";"2020";"08";"19";3;664;656;0;78;0;11;0;629
"2020-08-20";"2020";"08";"20";4;668;661;0;78;0;11;1;630
"2020-08-21";"2020";"08";"21";3;671;662;0;78;0;11;0;630
"2020-08-22";"2020";"08";"22";3;674;666;0;78;0;11;1;631
"2020-08-23";"2020";"08";"23";3;677;668;0;78;0;11;0;631
"2020-08-24";"2020";"08";"24";2;679;668;0;78;0;11;0;631
"2020-08-25";"2020";"08";"25";3;682;671;0;78;0;11;4;635
"2020-08-26";"2020";"08";"26";6;688;678;0;78;0;11;7;642
"2020-08-27";"2020";"08";"27";7;695;682;0;78;0;11;1;643
"2020-08-28";"2020";"08";"28";0;695;684;0;78;0;11;0;643
"2020-08-29";"2020";"08";"29";1;696;686;0;78;0;11;0;643
"2020-08-30";"2020";"08";"30";2;698;688;0;78;0;11;1;644
"2020-08-31";"2020";"08";"31";6;704;690;0;78;0;11;1;645
"2020-09-01";"2020";"09";"01 ";3;707;695;0;78;0;11;0;645
"2020-09-02";"2020";"09";"02 ";5;712;700;0;78;0;11;3;648
"2020-09-03";"2020";"09";"03 ";5;717;706;0;78;0;11;4;652
"2020-09-04";"2020";"09";"04";7;724;712;1;79;0;11;3;655
"2020-09-05";"2020";"09";"05";4;728;718;0;79;0;11;3;658
"2020-09-06";"2020";"09";"06";2;730;718;1;80;0;11;2;660
"2020-09-07";"2020";"09";"07";5;735;719;0;80;0;11;2;662
"2020-09-08";"2020";"09";"08";7;742;728;0;80;0;11;4;666
"2020-09-09";"2020";"09";"09";4;746;732;0;80;0;11;6;672
"2020-09-10";"2020";"09";"10";6;752;739;1;81;0;11;7;679
"2020-09-11";"2020";"09";"11";7;759;743;0;81;0;11;0;679
"2020-09-12";"2020";"09";"12";3;762;752;0;81;0;11;1;680
"2020-09-13";"2020";"09";"13";2;764;752;0;81;0;11;2;682
"2020-09-14";"2020";"09";"14";10;774;754;0;81;0;11;6;688
"2020-09-15";"2020";"09";"15";5;779;759;0;81;0;11;3;691
"2020-09-16";"2020";"09";"16";2;781;764;1;82;0;11;4;695
"2020-09-17";"2020";"09";"17";4;785;767;0;82;0;11;4;699
"2020-09-18";"2020";"09";"18";9;794;771;0;82;0;11;5;704
"2020-09-19";"2020";"09";"19";1;795;773;0;82;0;11;3;707
"2020-09-20";"2020";"09";"20";0;795;773;0;82;0;11;2;709
"2020-09-21";"2020";"09";"21";16;811;775;1;83;0;11;3;712
"2020-09-22";"2020";"09";"22";4;815;779;1;84;0;11;8;720
"2020-09-23";"2020";"09";"23";10;825;785;0;84;0;11;4;724
"2020-09-24";"2020";"09";"24";12;837;792;2;86;0;11;6;730
"2020-09-25";"2020";"09";"25";9;846;808;1;87;0;11;5;735
"2020-09-26";"2020";"09";"26";1;847;816;2;89;0;11;3;738
"2020-09-27";"2020";"09";"27";1;848;817;0;89;0;11;2;740
"2020-09-28";"2020";"09";"28";14;862;831;2;91;0;11;4;744
"2020-09-29";"2020";"09";"29";8;870;844;1;92;2;13;7;751
"2020-09-30";"2020";"09";"30";10;880;853;0;92;0;13;1;752
"2020-10-01";"2020";"10";"01 ";13;893;864;0;92;0;13;4;756
"2020-10-02";"2020";"10";"02 ";14;907;876;2;94;0;13;5;761
"2020-10-03";"2020";"10";"03 ";16;923;898;1;95;0;13;1;762
"2020-10-04";"2020";"10";"04";6;929;911;2;97;0;13;1;763
"2020-10-05";"2020";"10";"05";25;954;932;2;99;0;13;10;773
"2020-10-06";"2020";"10";"06";40;994;949;0;99;0;13;6;779
"2020-10-07";"2020";"10";"07";16;1010;968;1;100;0;13;10;789
"2020-10-08";"2020";"10";"08";22;1032;995;0;100;0;13;10;799
"2020-10-09";"2020";"10";"09";31;1063;1045;3;103;0;13;8;807
"2020-10-10";"2020";"10";"10";15;1078;1062;0;103;1;14;0;807
"2020-10-11";"2020";"10";"11";9;1087;1085;0;103;0;14;1;808
"2020-10-12";"2020";"10";"12";17;1104;1089;4;107;0;14;10;818
"2020-10-13";"2020";"10";"13";41;1145;1106;3;110;1;15;7;825
"2020-10-14";"2020";"10";"14";31;1176;1133;0;110;1;16;10;835
"2020-10-15";"2020";"10";"15";65;1241;1191;4;114;0;16;11;846
"2020-10-16";"2020";"10";"16";46;1287;1230;1;115;0;16;7;853
"2020-10-17";"2020";"10";"17";40;1327;1270;0;115;0;16;13;866
"2020-10-18";"2020";"10";"18";18;1345;1288;0;115;0;16;0;866
"2020-10-19";"2020";"10";"19";46;1391;1323;2;117;1;17;0;866
"2020-10-20";"2020";"10";"20";89;1480;1406;6;123;1;18;33;899
"2020-10-21";"2020";"10";"21";74;1554;1474;2;125;0;18;23;922
"2020-10-22";"2020";"10";"22";88;1642;1558;2;127;1;19;22;944
"2020-10-23";"2020";"10";"23";42;1684;1596;7;134;1;20;28;972
"2020-10-24";"2020";"10";"24";64;1748;1660;1;135;1;21;17;989
"2020-10-25";"2020";"10";"25";41;1789;1702;0;135;0;21;10;999
"2020-10-26";"2020";"10";"26";85;1874;1767;8;143;0;21;11;1010
"2020-10-27";"2020";"10";"27";100;1974;1841;7;150;1;22;34;1044
"2020-10-28";"2020";"10";"28";147;2121;1841;9;159;2;24;27;1071
"2020-10-29";"2020";"10";"29";147;2268;1919;9;168;0;24;59;1130
"2020-10-30";"2020";"10";"30";156;2424;2032;14;182;0;24;54;1184
"2020-10-31";"2020";"10";"31";72;2496;2062;1;183;1;25;42;1226
"2020-11-01";"2020";"11";"01 ";38;2534;2226;1;184;2;27;19;1245
"2020-11-02";"2020";"11";"02 ";185;2719;2316;7;191;2;29;35;1280
"2020-11-03";"2020";"11";"03 ";173;2892;2410;6;197;2;31;93;1373
"2020-11-04";"2020";"11";"04";207;3099;2509;6;203;3;34;69;1442
"2020-11-05";"2020";"11";"05";137;3236;2606;7;210;1;35;83;1525
"2020-11-06";"2020";"11";"06";151;3387;2892;11;221;1;36;38;1563
"2020-11-07";"2020";"11";"07";70;3457;3008;2;223;1;37;66;1629
"2020-11-08";"2020";"11";"08";27;3484;3071;1;224;1;38;33;1662
"2020-11-09";"2020";"11";"09";100;3584;3242;11;235;4;42;81;1743
"2020-11-10";"2020";"11";"10";126;3710;3361;11;246;2;44;83;1826
"2020-11-11";"2020";"11";"11";60;3770;3540;7;253;1;45;144;1970
"2020-11-12";"2020";"11";"12";197;3967;3615;13;266;2;47;140;2110
"2020-11-13";"2020";"11";"13";206;4173;3797;11;277;3;50;156;2266
"2020-11-14";"2020";"11";"14";87;4260;3854;3;280;3;53;73;2339
"2020-11-15";"2020";"11";"15";15;4275;3886;2;282;4;57;30;2369
"2020-11-16";"2020";"11";"16";224;4499;4014;18;300;2;59;161;2530
"2020-11-17";"2020";"11";"17";234;4733;4261;15;315;2;61;144;2674
"2020-11-18";"2020";"11";"18";105;4838;4381;4;319;4;65;184;2858
"2020-11-19";"2020";"11";"19";117;4955;4478;10;329;3;68;121;2979
"2020-11-20";"2020";"11";"20";195;5150;4707;13;342;2;70;176;3155
"2020-11-21";"2020";"11";"21";87;5237;4792;3;345;4;74;68;3223
"2020-11-22";"2020";"11";"22";30;5267;4842;2;347;1;75;25;3248
"2020-11-23";"2020";"11";"23";198;5465;5041;26;373;8;83;99;3347
"2020-11-24";"2020";"11";"24";274;5739;5227;15;388;3;86;116;3463
"2020-11-25";"2020";"11";"25";271;6010;5434;15;403;2;88;46;3509
"2020-11-26";"2020";"11";"26";277;6287;5650;12;415;4;92;189;3698
"2020-11-27";"2020";"11";"27";231;6518;5964;11;426;8;100;200;3898
"2020-11-28";"2020";"11";"28";139;6657;6091;4;430;6;106;86;3984
"2020-11-29";"2020";"11";"29";86;6743;6182;5;435;3;109;16;4000
"2020-11-30";"2020";"11";"30";210;6953;6448;41;476;2;111;218;4218
"2020-12-01";"2020";"12";"01 ";332;7285;6664;23;499;8;119;216;4434
"2020-12-02";"2020";"12";"02 ";290;7575;6952;31;530;6;125;102;4536
"2020-12-03";"2020";"12";"03 ";299;7874;7163;27;557;7;132;106;4642
"2020-12-04";"2020";"12";"04";223;8097;7392;26;583;10;142;182;4824
"2020-12-05";"2020";"12";"05";109;8206;7556;13;596;7;149;93;4917
"2020-12-06";"2020";"12";"06";161;8367;7838;10;606;4;153;36;4953
"2020-12-07";"2020";"12";"07";377;8744;8042;21;627;7;160;204;5157
"2020-12-08";"2020";"12";"08";333;9077;8283;41;668;8;168;253;5410
"2020-12-09";"2020";"12";"09";397;9474;8566;27;695;14;182;270;5680
"2020-12-10";"2020";"12";"10";464;9938;9011;26;721;12;194;240;5920
"2020-12-11";"2020";"12";"11";338;10276;9570;20;741;11;205;220;6140
"2020-12-12";"2020";"12";"12";335;10611;9771;14;755;10;215;137;6277
"2020-12-13";"2020";"12";"13";123;10734;9998;8;763;12;227;86;6363
"2020-12-14";"2020";"12";"14";418;11152;10439;31;794;10;237;195;6558
"2020-12-15";"2020";"12";"15";416;11568;10787;41;835;16;253;290;6848
"2020-12-16";"2020";"12";"16";358;11926;11113;37;872;12;265;266;7114
"2020-12-17";"2020";"12";"17";516;12442;11386;31;903;13;278;271;7385
"2020-12-18";"2020";"12";"18";459;12901;11940;17;920;22;300;159;7544
"2020-12-19";"2020";"12";"19";164;13065;12164;10;930;12;312;93;7637
"2020-12-20";"2020";"12";"20";104;13169;12303;5;935;12;324;159;7796
"2020-12-21";"2020";"12";"21";460;13629;12717;47;982;16;340;358;8154
"2020-12-22";"2020";"12";"22";484;14113;13178;32;1014;14;354;283;8437
"2020-12-23";"2020";"12";"23";445;14558;13642;41;1055;12;366;377;8814
"2020-12-24";"2020";"12";"24";125;14683;13831;14;1069;12;378;515;9329
"2020-12-25";"2020";"12";"25";43;14726;13877;12;1081;11;389;307;9636
"2020-12-26";"2020";"12";"26";65;14791;13908;9;1090;10;399;305;9941
"2020-12-27";"2020";"12";"27";108;14899;14088;6;1096;23;422;126;10067
"2020-12-28";"2020";"12";"28";365;15264;14509;41;1137;14;436;395;10462
"2020-12-29";"2020";"12";"29";552;15816;15000;38;1175;13;449;375;10837
"2020-12-30";"2020";"12";"30";450;16266;15420;37;1212;21;470;335;11172
"2020-12-31";"2020";"12";"31";109;16375;15591;30;1242;15;485;440;11612
"2021-01-01";"2021";"01 ";"01 ";45;16420;15624;11;1253;14;499;418;12030
"2021-01-02";"2021";"01 ";"02 ";135;16555;15767;20;1273;15;514;176;12206
"2021-01-03";"2021";"01 ";"03 ";38;16593;16064;19;1292;19;533;121;12327
"2021-01-04";"2021";"01 ";"04";240;16833;16228;25;1317;13;546;503;12830
"2021-01-05";"2021";"01 ";"05";389;17222;16448;23;1340;16;562;472;13302
"2021-01-06";"2021";"01 ";"06";347;17569;16773;25;1365;11;573;422;13724
"2021-01-07";"2021";"01 ";"07";268;17837;17191;23;1388;13;586;110;13834
"2021-01-08";"2021";"01 ";"08";212;18049;17655;20;1408;9;595;51;13885
"2021-01-09";"2021";"01 ";"09";86;18135;17793;4;1412;7;602;40;13925
"2021-01-10";"2021";"01 ";"10";10;18145;17929;10;1422;16;618;96;14021
"2021-01-11";"2021";"01 ";"11";179;18324;17983;44;1466;18;636;479;14500
"2021-01-12";"2021";"01 ";"12";271;18595;18205;25;1491;10;646;520;15020
"2021-01-13";"2021";"01 ";"13";238;18833;18466;16;1507;7;653;409;15429
"2021-01-14";"2021";"01 ";"14";174;19007;18654;12;1519;8;661;67;15496
"2021-01-15";"2021";"01 ";"15";148;19155;18855;20;1539;17;678;16;15512
"2021-01-16";"2021";"01 ";"16";62;19217;19010;2;1541;9;687;156;15668
"2021-01-17";"2021";"01 ";"17";14;19231;19097;3;1544;3;690;59;15727
"2021-01-18";"2021";"01 ";"18";151;19382;19132;32;1576;13;703;200;15927
"2021-01-19";"2021";"01 ";"19";122;19504;19316;15;1591;6;709;371;16298
"2021-01-20";"2021";"01 ";"20";145;19649;19486;24;1615;3;712;358;16656
"2021-01-21";"2021";"01 ";"21";137;19786;19621;26;1641;13;725;197;16853
"2021-01-22";"2021";"01 ";"22";114;19900;19655;16;1657;7;732;192;17045
"2021-01-23";"2021";"01 ";"23";65;19965;19873;4;1661;12;744;90;17135
"2021-01-24";"2021";"01 ";"24";13;19978;19900;5;1666;14;758;10;17145
"2021-01-25";"2021";"01 ";"25";115;20093;19939;32;1698;7;765;183;17328
"2021-01-26";"2021";"01 ";"26";154;20247;20104;18;1716;8;773;242;17570
"2021-01-27";"2021";"01 ";"27";151;20398;20270;17;1733;8;781;256;17826
"2021-01-28";"2021";"01 ";"28";80;20478;20368;19;1752;10;791;144;17970
"2021-01-29";"2021";"01 ";"29";67;20545;20456;17;1769;13;804;156;18126
"2021-01-30";"2021";"01 ";"30";41;20586;20530;13;1782;13;817;84;18210
"2021-01-31";"2021";"01 ";"31";15;20601;20569;1;1783;10;827;23;18233
"2021-02-01";"2021";"02 ";"01 ";75;20676;20595;13;1796;12;839;198;18431
"2021-02-02";"2021";"02 ";"02 ";104;20780;20720;8;1804;3;842;79;18510
"2021-02-03";"2021";"02 ";"03 ";87;20867;20798;11;1815;7;849;141;18651
"2021-02-04";"2021";"02 ";"04";76;20943;20890;7;1822;5;854;108;18759
"2021-02-05";"2021";"02 ";"05";77;21020;20970;17;1839;7;861;110;18869
"2021-02-06";"2021";"02 ";"06";24;21044;21032;2;1841;4;865;84;18953
"2021-02-07";"2021";"02 ";"07";11;21055;21056;5;1846;7;872;27;18980
"2021-02-08";"2021";"02 ";"08";49;21104;21065;11;1857;3;875;172;19152
"2021-02-09";"2021";"02 ";"09";85;21189;21132;10;1867;3;878;119;19271
"2021-02-10";"2021";"02 ";"10";47;21236;21200;8;1875;2;880;184;19455
"2021-02-11";"2021";"02 ";"11";42;21278;21226;7;1882;5;885;51;19506
"2021-02-12";"2021";"02 ";"12";72;21350;21287;5;1887;7;892;62;19568
"2021-02-13";"2021";"02 ";"13";20;21370;21308;4;1891;3;895;32;19600
"2021-02-14";"2021";"02 ";"14";4;21374;21344;4;1895;6;901;32;19632
"2021-02-15";"2021";"02 ";"15";72;21446;21347;12;1907;2;903;41;19673
"2021-02-16";"2021";"02 ";"16";77;21523;21427;9;1916;5;908;78;19751
"2021-02-17";"2021";"02 ";"17";49;21572;21504;4;1920;2;910;74;19825
"2021-02-18";"2021";"02 ";"18";48;21620;21554;5;1925;4;914;91;19916
"2021-02-19";"2021";"02 ";"19";69;21689;21628;8;1933;2;916;65;19981
"2021-02-20";"2021";"02 ";"20";21;21710;21681;1;1934;1;917;18;19999
"2021-02-21";"2021";"02 ";"21";16;21726;21710;7;1941;1;918;14;20013
"2021-02-22";"2021";"02 ";"22";64;21790;21725;11;1952;8;926;35;20048
"2021-02-23";"2021";"02 ";"23";66;21856;21782;6;1958;5;931;79;20127
"2021-02-24";"2021";"02 ";"24";75;21931;21861;10;1968;2;933;72;20199
"2021-02-25";"2021";"02 ";"25";67;21998;21941;3;1971;1;934;53;20252
"2021-02-26";"2021";"02 ";"26";53;22051;22007;4;1975;3;937;86;20338
"2021-02-27";"2021";"02 ";"27";26;22077;22060;1;1976;0;937;2;20340
"2021-02-28";"2021";"02 ";"28";14;22091;22083;4;1980;4;941;5;20345
