BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,ID,LKNAME,MAPLABEL,MELDEBEREICHANZ
33,78.57,9,21.43,42,11,8,26.19,72.73,04012,"Bremerhaven, Stadt",,3
32,86.49,5,13.51,37,1,1,2.7,100.0,01056,Pinneberg,,2
56,76.71,17,23.29,73,11,5,15.07,45.45,05382,Rhein-Sieg-Kreis,,5
63,95.45,3,4.55,66,6,5,9.09,83.33,05316,"Leverkusen, Stadt",,3
47,87.04,7,12.96,54,2,1,3.7,50.0,12068,Ostprignitz-Ruppin,,3
9,56.25,7,43.75,16,0,0,0.0,0.0,07233,Vulkaneifel,,2
25,83.33,5,16.67,30,7,4,23.33,57.14,07141,Rhein-Lahn-Kreis,,5
65,80.25,16,19.75,81,5,5,6.17,100.0,08416,Tübingen,,3
219,85.55,37,14.45,256,56,28,21.88,50.0,06412,"Frankfurt am Main, Stadt",,14
14,82.35,3,17.65,17,3,2,17.65,66.67,08336,Lörrach,,1
149,90.85,15,9.15,164,16,9,9.76,56.25,08311,"Freiburg im Breisgau, Stadtkreis",,4
93,92.08,8,7.92,101,13,10,12.87,76.92,16053,"Jena, Stadt",,1
14,93.33,1,6.67,15,4,1,26.67,25.0,16064,Unstrut-Hainich-Kreis,,3
21,72.41,8,27.59,29,4,2,13.79,50.0,03102,"Salzgitter, Stadt",,2
76,80.85,18,19.15,94,9,9,9.57,100.0,13003,Rostock,,2
68,82.93,14,17.07,82,17,9,20.73,52.94,05122,"Solingen, Klingenstadt",,3
24,75.0,8,25.0,32,7,2,21.88,28.57,06636,Werra-Meißner-Kreis,,3
10,50.0,10,50.0,20,0,0,0.0,0.0,12071,Spree-Neiße,,3
48,78.69,13,21.31,61,3,3,4.92,100.0,08435,Bodenseekreis,,3
13,81.25,3,18.75,16,4,0,25.0,0.0,06439,Rheingau-Taunus-Kreis,,2
44,83.02,9,16.98,53,6,0,11.32,0.0,08315,Breisgau-Hochschwarzwald,,4
956,85.82,158,14.18,1114,194,133,17.41,68.56,11000,"Berlin, Stadt",,54
134,79.76,34,20.24,168,18,9,10.71,50.0,05911,"Bochum, Stadt",,6
22,88.0,3,12.0,25,7,5,28.0,71.43,15086,Jerichower Land,,2
9,50.0,9,50.0,18,0,0,0.0,0.0,09777,Ostallgäu,,3
9,52.94,8,47.06,17,0,0,0.0,0.0,07332,Bad Dürkheim,,2
19,100.0,0,0.0,19,0,0,0.0,0.0,09177,Erding,,1
22,64.71,12,35.29,34,0,0,0.0,0.0,06633,"Kassel, Landkreis",,4
48,80.0,12,20.0,60,8,3,13.33,37.5,03454,Emsland,,7
11,78.57,3,21.43,14,1,1,7.14,100.0,09185,Neuburg-Schrobenhausen,,2
17,70.83,7,29.17,24,2,0,8.33,0.0,01059,Schleswig-Flensburg,,1
12,85.71,2,14.29,14,1,1,7.14,100.0,08425,Alb-Donau-Kreis,,2
12,80.0,3,20.0,15,5,1,33.33,20.0,09762,Kaufbeuren,,1
60,89.55,7,10.45,67,6,4,8.96,66.67,12069,Potsdam-Mittelmark,,3
5,55.56,4,44.44,9,1,1,11.11,100.0,09679,"Würzburg, Landkreis",,1
16,66.67,8,33.33,24,0,0,0.0,0.0,03256,Nienburg (Weser),,1
24,92.31,2,7.69,26,1,1,3.85,100.0,09174,Dachau,,1
33,78.57,9,21.43,42,7,3,16.67,42.86,06431,Bergstraße,,5
60,65.22,32,34.78,92,6,2,6.52,33.33,07111,"Koblenz, kreisfreie Stadt",,4
40,74.07,14,25.93,54,9,3,16.67,33.33,07138,Neuwied,,6
8,88.89,1,11.11,9,0,0,0.0,0.0,03458,Oldenburg,,1
7,70.0,3,30.0,10,2,1,20.0,50.0,09371,Amberg-Sulzbach,,1
28,90.32,3,9.68,31,6,3,19.35,50.0,09163,"Rosenheim, Stadt",,1
26,89.66,3,10.34,29,2,0,6.9,0.0,05762,Höxter,,5
10,76.92,3,23.08,13,0,0,0.0,0.0,07337,Südliche Weinstraße,,2
53,81.54,12,18.46,65,8,4,12.31,50.0,03254,Hildesheim,,5
9,64.29,5,35.71,14,3,1,21.43,33.33,09778,Unterallgäu,,2
126,79.75,32,20.25,158,6,3,3.8,50.0,06534,Marburg-Biedenkopf,,3
9,52.94,8,47.06,17,1,0,5.88,0.0,07235,Trier-Saarburg,,2
38,92.68,3,7.32,41,8,4,19.51,50.0,09563,"Fürth, Stadt",,1
16,66.67,8,33.33,24,7,3,29.17,42.86,07334,Germersheim,,2
85,85.86,14,14.14,99,28,15,28.28,53.57,14524,Zwickau,,5
136,86.08,22,13.92,158,23,13,14.56,56.52,14511,"Chemnitz, Stadt",,3
8,50.0,8,50.0,16,0,0,0.0,0.0,07140,Rhein-Hunsrück-Kreis,,2
89,96.74,3,3.26,92,4,4,4.35,100.0,08316,Emmendingen,,3
5,41.67,7,58.33,12,0,0,0.0,0.0,07333,Donnersbergkreis,,2
90,78.95,24,21.05,114,4,2,3.51,50.0,06635,Waldeck-Frankenberg,,7
110,80.29,27,19.71,137,22,12,16.06,54.55,03159,Göttingen,,7
27,60.0,18,40.0,45,10,3,22.22,30.0,08127,Schwäbisch Hall,,2
3,75.0,1,25.0,4,0,0,0.0,0.0,09565,Schwabach,,1
62,83.78,12,16.22,74,6,0,8.11,0.0,05974,Soest,,7
11,91.67,1,8.33,12,5,3,41.67,60.0,08211,"Baden-Baden, Stadtkreis",,1
58,75.32,19,24.68,77,7,2,9.09,28.57,08335,Konstanz,,6
12,85.71,2,14.29,14,3,0,21.43,0.0,15081,Altmarkkreis Salzwedel,,2
44,93.62,3,6.38,47,0,0,0.0,0.0,08125,"Heilbronn, Landkreis",,2
30,90.91,3,9.09,33,5,2,15.15,40.0,01001,"Flensburg, Stadt",,2
78,75.0,26,25.0,104,13,6,12.5,46.15,07314,"Ludwigshafen am Rhein, kreisfreie Stadt",,4
23,74.19,8,25.81,31,3,2,9.68,66.67,07143,Westerwaldkreis,,4
119,90.15,13,9.85,132,28,13,21.21,46.43,04011,"Bremen, Stadt",,9
