Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Friedrichstadt<br _ngcontent-iqs-c171=""""></span><!----> Friedrichstraße 41<br _ngcontent-iqs-c171=""""> 01067 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 07:24 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Diakonissenkrankenhaus Dresden<br _ngcontent-iqs-c171=""""></span><!----> Holzhofgasse 29<br _ngcontent-iqs-c171=""""> 01099 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 08:33 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Neustadt/Trachau<br _ngcontent-iqs-c171=""""></span><!----> Industriestraße 40<br _ngcontent-iqs-c171=""""> 01129 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 10:14 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Herzzentrum Dresden<br _ngcontent-iqs-c171=""""></span><!----> Fetscherstraße 76<br _ngcontent-iqs-c171=""""> 01307 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 08:24 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Krankenhaus St. Joseph-Stift Dresden GmbH, Krankenhaus St. Joseph-Stift Dresden<br _ngcontent-iqs-c171=""""></span><!----> Wintergartenstraße 15/17<br _ngcontent-iqs-c171=""""> 01307 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-BEGRENZT verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-8"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 16:29 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden<br _ngcontent-iqs-c171=""""></span><!----> Fetscherstr. 74<br _ngcontent-iqs-c171=""""> 01307 Dresden<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 08:09 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">ELBLANDKLINIKUM Radebeul<br _ngcontent-iqs-c171=""""></span><!----> Heinrich-Zille-Straße 13<br _ngcontent-iqs-c171=""""> 01445 Radebeul<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 09:21 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-iqs-c173="""" _nghost-iqs-c171=""""><address _ngcontent-iqs-c171=""""><span _ngcontent-iqs-c171="""" class=""ng-star-inserted"">ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg<br _ngcontent-iqs-c171=""""></span><!----> Pulsnitzer Straße 60<br _ngcontent-iqs-c171=""""> 01454 Radeberg, Sachsen<br _ngcontent-iqs-c171=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-iqs-c173="""" _nghost-iqs-c160=""""><span _ngcontent-iqs-c160="""" class=""level-KEINE_ANGABE verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-11"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",01.09.2020 10:38 Uhr,Kontakte anzeigen
