Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Friedrichstadt<br _ngcontent-rkh-c185=""""></span><!----> Friedrichstraße 41<br _ngcontent-rkh-c185=""""> 01067 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 05:53 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Diakonissenkrankenhaus Dresden<br _ngcontent-rkh-c185=""""></span><!----> Holzhofgasse 29<br _ngcontent-rkh-c185=""""> 01099 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 08:48 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Städtisches Klinikum Dresden, Städtisches Klinikum Dresden - Standort Neustadt/Trachau<br _ngcontent-rkh-c185=""""></span><!----> Industriestraße 40<br _ngcontent-rkh-c185=""""> 01129 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 07:54 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Herzzentrum Dresden<br _ngcontent-rkh-c185=""""></span><!----> Fetscherstraße 76<br _ngcontent-rkh-c185=""""> 01307 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",22.05.2020 08:59 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Krankenhaus St. Joseph-Stift Dresden GmbH, Krankenhaus St. Joseph-Stift Dresden<br _ngcontent-rkh-c185=""""></span><!----> Wintergartenstraße 15/17<br _ngcontent-rkh-c185=""""> 01307 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 07:46 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden<br _ngcontent-rkh-c185=""""></span><!----> Fetscherstr. 74<br _ngcontent-rkh-c185=""""> 01307 Dresden<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>",24.05.2020 08:41 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">ELBLANDKLINIKUM Radebeul<br _ngcontent-rkh-c185=""""></span><!----> Heinrich-Zille-Straße 13<br _ngcontent-rkh-c185=""""> 01445 Radebeul<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 08:00 Uhr,Kontakte anzeigen
"<app-krankenhaus-standort-adresse _ngcontent-rkh-c187="""" _nghost-rkh-c185=""""><address _ngcontent-rkh-c185=""""><span _ngcontent-rkh-c185="""" class=""ng-star-inserted"">ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg<br _ngcontent-rkh-c185=""""></span><!----> Pulsnitzer Straße 60<br _ngcontent-rkh-c185=""""> 01454 Radeberg, Sachsen<br _ngcontent-rkh-c185=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><span _ngcontent-rkh-c181="""" class=""level-VERFUEGBAR verfuegbarkeit ng-star-inserted"" aria-describedby=""cdk-describedby-message-6"" cdk-describedby-host=""""></span><!----><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-rkh-c187="""" _nghost-rkh-c181=""""><!----></app-ampel-verfuegbarkeit>",24.05.2020 09:41 Uhr,Kontakte anzeigen
