Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
,,,,,
,,,,,
Herzzentrum Dresden Fetscherstraße 76 01307 Dresden Sachsen,"<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",0,31.03.2020 10:58 Uhr
"Universitätsklinikum Carl Gustav Carus an der TU Dresden, Universitätsklinikum Carl Gustav Carus an der TU Dresden, Fetscherstr. 74, 01307 Dresden Fetscherstr. 74 01307 Dresden Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",16,04.04.2020 11:23 Uhr
"ASKLEPIOS-ASB Klinik Radeberg, Asklepios-ASB Klinik Radeberg Pulsnitzer Straße 60 01454 Radeberg, Sachsen Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",1,02.04.2020 09:21 Uhr
"Sächsisches Krankenhaus Arnsdorf, Arnsdorf Hufelandstraße 15 01477 Arnsdorf bei Dresden Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----></app-ampel-verfuegbarkeit>",0,26.03.2020 14:14 Uhr
"ELBLAND Reha- und Präventionsklinik Großenhain Am Bobersberg 4 01558 Großenhain, Sachsen Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",0,02.04.2020 12:06 Uhr
"Fachkrankenhaus Coswig, Hauptstandort Neucoswiger Straße 21 01640 Coswig bei Dresden Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",2,03.04.2020 16:49 Uhr
"Helios Klinikum Pirna, Hauptstandort Struppener Str. 13 01796 Pirna Sachsen","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",0,31.03.2020 16:57 Uhr
Asklepios Orthopädische Klinik Hohwald Hohwaldstraße 40 01844 Neustadt i. Sam Sachsen,"<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-gie-c4="""" _nghost-gie-c12=""""><!----><span _ngcontent-gie-c12="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted""></span></app-ampel-verfuegbarkeit>",0,31.03.2020 15:15 Uhr
